DT,diff_mean_1
2017-01-03 00:00:00,-3585.0315749999936
2017-01-03 01:00:00,-2209.1408966666713
2017-01-03 02:00:00,-1122.1667566666656
2017-01-03 03:00:00,-582.7800505555551
2017-01-03 04:00:00,-197.91993333333448
2017-01-03 05:00:00,596.4981016666698
2017-01-03 06:00:00,1749.7362049999974
2017-01-03 07:00:00,-312.96980666666786
2017-01-03 08:00:00,244.0976005555567
2017-01-03 09:00:00,2236.197726666669
2017-01-03 10:00:00,1812.6113661111121
2017-01-03 11:00:00,1292.4987533333333
2017-01-03 12:00:00,700.510379444444
2017-01-03 13:00:00,-99.47652166666376
2017-01-03 14:00:00,-483.12990111111867
2017-01-03 15:00:00,-121.58415555555257
2017-01-03 16:00:00,-100.4917455555551
2017-01-03 17:00:00,4925.723735555555
2017-01-03 18:00:00,3665.042989999998
2017-01-03 19:00:00,-55.33980444444387
2017-01-03 20:00:00,-22.60094666666555
2017-01-03 21:00:00,-1249.7327044444464
2017-01-03 22:00:00,-2890.2883438888857
2017-01-03 23:00:00,-4046.928971666668
2017-01-04 00:00:00,-3237.609627222224
2017-01-04 01:00:00,-2460.8742261111074
2017-01-04 02:00:00,-1157.7610916666672
2017-01-04 03:00:00,-536.4732888888902
2017-01-04 04:00:00,-454.2246822222223
2017-01-04 05:00:00,734.3465777777783
2017-01-04 06:00:00,1711.722541111114
2017-01-04 07:00:00,-482.332898333334
2017-01-04 08:00:00,194.69770055555273
2017-01-04 09:00:00,2492.660600000003
2017-01-04 10:00:00,1750.4200766666654
2017-01-04 11:00:00,1484.3851327777775
2017-01-04 12:00:00,602.4564511111093
2017-01-04 13:00:00,-240.07776611110603
2017-01-04 14:00:00,-463.46561333333375
2017-01-04 15:00:00,-180.32455166667205
2017-01-04 16:00:00,-479.81460333333234
2017-01-04 17:00:00,4900.2800683333335
2017-01-04 18:00:00,4291.237279444445
2017-01-04 19:00:00,-159.45035833333532
2017-01-04 20:00:00,-119.5171572222207
2017-01-04 21:00:00,-1248.8962438888884
2017-01-04 22:00:00,-2741.98808333333
2017-01-04 23:00:00,-3914.0105166666726
2017-01-05 00:00:00,-3635.6175755555523
2017-01-05 01:00:00,-2358.9140127777755
2017-01-05 02:00:00,-1312.3803961111153
2017-01-05 03:00:00,-437.4526011111102
2017-01-05 04:00:00,-121.1165977777764
2017-01-05 05:00:00,619.4620477777753
2017-01-05 06:00:00,1510.6653750000005
2017-01-05 07:00:00,-487.56143166666516
2017-01-05 08:00:00,363.28266944444476
2017-01-05 09:00:00,2237.343639999999
2017-01-05 10:00:00,1709.7015316666657
2017-01-05 11:00:00,1236.811884444447
2017-01-05 12:00:00,652.9352466666642
2017-01-05 13:00:00,254.27877611111035
2017-01-05 14:00:00,-383.87172944443955
2017-01-05 15:00:00,-507.0375716666713
2017-01-05 16:00:00,-292.9614327777781
2017-01-05 17:00:00,4934.069781666665
2017-01-05 18:00:00,4308.376482222226
2017-01-05 19:00:00,-128.35164444444308
2017-01-05 20:00:00,-173.9947800000009
2017-01-05 21:00:00,-1395.308210555555
2017-01-05 22:00:00,-2432.6721450000005
2017-01-05 23:00:00,-3651.4526155555577
2017-01-06 00:00:00,-3615.462337222223
2017-01-06 01:00:00,-2466.0662172222183
2017-01-06 02:00:00,-1243.5742000000027
2017-01-06 03:00:00,-449.26038166666694
2017-01-06 04:00:00,-220.74072944444197
2017-01-06 05:00:00,545.0920222222194
2017-01-06 06:00:00,1253.9849649999996
2017-01-06 07:00:00,-784.9643661111077
2017-01-06 08:00:00,444.0191477777771
2017-01-06 09:00:00,2339.651616666666
2017-01-06 10:00:00,2047.8416205555586
2017-01-06 11:00:00,1475.9818216666645
2017-01-06 12:00:00,-209.70689333333576
2017-01-06 13:00:00,140.09267555555562
2017-01-06 14:00:00,-380.21478277777715
2017-01-06 15:00:00,-221.15533611110732
2017-01-06 16:00:00,-119.29412111111378
2017-01-06 17:00:00,4633.481618333335
2017-01-06 18:00:00,4090.189735555552
2017-01-06 19:00:00,-235.96362055555437
2017-01-06 20:00:00,-101.57421333333332
2017-01-06 21:00:00,-1070.717349999999
2017-01-06 22:00:00,-2569.852428888891
2017-01-06 23:00:00,-3494.472481111108
2017-01-07 00:00:00,-3404.0199577777785
2017-01-07 01:00:00,-2433.729631111113
2017-01-07 02:00:00,-1165.4326066666654
2017-01-07 03:00:00,-553.3057522222225
2017-01-07 04:00:00,-192.70723055555573
2017-01-07 05:00:00,614.0770499999999
2017-01-07 06:00:00,976.6858488888902
2017-01-07 07:00:00,-1426.4476283333352
2017-01-07 08:00:00,522.5823222222243
2017-01-07 09:00:00,2898.739838333331
2017-01-07 10:00:00,2449.8022311111126
2017-01-07 11:00:00,1311.5845083333334
2017-01-07 12:00:00,469.11909888889204
2017-01-07 13:00:00,-262.4225216666673
2017-01-07 14:00:00,-507.7041033333371
2017-01-07 15:00:00,-574.1679505555512
2017-01-07 16:00:00,-358.8799377777759
2017-01-07 17:00:00,4685.172458888883
2017-01-07 18:00:00,3906.656488333334
2017-01-07 19:00:00,-340.4017916666671
2017-01-07 20:00:00,-376.5821755555553
2017-01-07 21:00:00,-830.3552461111103
2017-01-07 22:00:00,-2166.6379238888912
2017-01-07 23:00:00,-3222.5500233333296
2017-01-08 00:00:00,-3576.6310455555576
2017-01-08 01:00:00,-2245.423002222222
2017-01-08 02:00:00,-1426.3300588888887
2017-01-08 03:00:00,-779.7952800000003
2017-01-08 04:00:00,-235.4578783333327
2017-01-08 05:00:00,270.1459866666646
2017-01-08 06:00:00,842.1900761111119
2017-01-08 07:00:00,-2577.261786666666
2017-01-08 08:00:00,427.24710722222335
2017-01-08 09:00:00,2272.721386666666
2017-01-08 10:00:00,2743.5417549999984
2017-01-08 11:00:00,1868.9539266666688
2017-01-08 12:00:00,701.9219405555559
2017-01-08 13:00:00,195.93861833332994
2017-01-08 14:00:00,-379.54869444444194
2017-01-08 15:00:00,-681.1065305555567
2017-01-08 16:00:00,-110.897095555556
2017-01-08 17:00:00,4361.619398333332
2017-01-08 18:00:00,4143.393454444449
2017-01-08 19:00:00,577.895327222217
2017-01-08 20:00:00,-183.87235333332865
2017-01-08 21:00:00,-984.2148277777815
2017-01-08 22:00:00,-2631.560104999997
2017-01-08 23:00:00,-3781.2626133333324
2017-01-09 00:00:00,-3357.1851816666713
2017-01-09 01:00:00,-2256.1536355555545
2017-01-09 02:00:00,-1022.1865866666667
2017-01-09 03:00:00,-691.5800233333339
2017-01-09 04:00:00,-255.72263166666562
2017-01-09 05:00:00,385.83452277777724
2017-01-09 06:00:00,1712.2392238888915
2017-01-09 07:00:00,-510.5930561111127
2017-01-09 08:00:00,499.38413388888875
2017-01-09 09:00:00,2060.862278333334
2017-01-09 10:00:00,2156.7218072222204
2017-01-09 11:00:00,1480.6557211111103
2017-01-09 12:00:00,469.5811816666683
2017-01-09 13:00:00,198.41352611110779
2017-01-09 14:00:00,-485.33971555555036
2017-01-09 15:00:00,-300.55784333333577
2017-01-09 16:00:00,-481.7081538888888
2017-01-09 17:00:00,4530.39029388889
2017-01-09 18:00:00,4673.921325555555
2017-01-09 19:00:00,-304.3490222222208
2017-01-09 20:00:00,-247.44876277778167
2017-01-09 21:00:00,-1191.9316277777762
2017-01-09 22:00:00,-2834.801907777779
2017-01-09 23:00:00,-3894.5995788888868
2017-01-10 00:00:00,-3310.7386861111117
2017-01-10 01:00:00,-2181.313105555557
2017-01-10 02:00:00,-1196.7386722222218
2017-01-10 03:00:00,-346.3416861111091
2017-01-10 04:00:00,-144.59260222222292
2017-01-10 05:00:00,501.2333922222224
2017-01-10 06:00:00,1465.2000800000023
2017-01-10 07:00:00,-506.79128333333574
2017-01-10 08:00:00,296.1194255555565
2017-01-10 09:00:00,2315.363690555554
2017-01-10 10:00:00,2100.0683433333325
2017-01-10 11:00:00,1403.4920650000022
2017-01-10 12:00:00,483.8552549999986
2017-01-10 13:00:00,46.285814999999275
2017-01-10 14:00:00,-85.34601555555491
2017-01-10 15:00:00,-394.21579111110987
2017-01-10 16:00:00,-186.13856444444536
2017-01-10 17:00:00,4206.717241666665
2017-01-10 18:00:00,4539.081970555559
2017-01-10 19:00:00,-547.0827322222212
2017-01-10 20:00:00,-274.6043605555569
2017-01-10 21:00:00,-1290.6176755555534
2017-01-10 22:00:00,-2585.531754444448
2017-01-10 23:00:00,-3714.052850555556
2017-01-11 00:00:00,-3276.335061666665
2017-01-11 01:00:00,-2399.8451927777787
2017-01-11 02:00:00,-1333.6429299999982
2017-01-11 03:00:00,-512.6158316666697
2017-01-11 04:00:00,-171.19758444444415
2017-01-11 05:00:00,416.95325111111197
2017-01-11 06:00:00,851.417000555557
2017-01-11 07:00:00,-2473.4150566666685
2017-01-11 08:00:00,858.6832050000012
2017-01-11 09:00:00,2659.760229444444
2017-01-11 10:00:00,2835.643379444442
2017-01-11 11:00:00,1855.8474494444454
2017-01-11 12:00:00,676.2110633333359
2017-01-11 13:00:00,-283.9096566666667
2017-01-11 14:00:00,-302.53673000000344
2017-01-11 15:00:00,-450.42307444444305
2017-01-11 16:00:00,-456.5243311111117
2017-01-11 17:00:00,3878.0976055555548
2017-01-11 18:00:00,5113.280713333337
2017-01-11 19:00:00,-44.7844922222248
2017-01-11 20:00:00,43.025273333332734
2017-01-11 21:00:00,-1012.0370127777751
2017-01-11 22:00:00,-2403.0084733333315
2017-01-11 23:00:00,-3832.7212050000053
2017-01-12 00:00:00,-3482.1314327777727
2017-01-12 01:00:00,-2261.441071666668
2017-01-12 02:00:00,-1151.2168966666686
2017-01-12 03:00:00,-567.2384577777812
2017-01-12 04:00:00,-150.7536805555501
2017-01-12 05:00:00,567.8725244444431
2017-01-12 06:00:00,1399.3479105555562
2017-01-12 07:00:00,-639.4416349999992
2017-01-12 08:00:00,385.1641205555534
2017-01-12 09:00:00,2396.041952222222
2017-01-12 10:00:00,1953.7883966666668
2017-01-12 11:00:00,1388.844153888891
2017-01-12 12:00:00,656.8998127777777
2017-01-12 13:00:00,-249.42091444444668
2017-01-12 14:00:00,-384.3747388888878
2017-01-12 15:00:00,-387.62832722222447
2017-01-12 16:00:00,-469.78136944444486
2017-01-12 17:00:00,3963.495945555558
2017-01-12 18:00:00,4976.768894444442
2017-01-12 19:00:00,-95.38662277777621
2017-01-12 20:00:00,-140.9490927777806
2017-01-12 21:00:00,-1121.1685799999977
2017-01-12 22:00:00,-2703.200665555556
2017-01-12 23:00:00,-3920.947245555555
2017-01-13 00:00:00,-3482.2015922222236
2017-01-13 01:00:00,-2306.457480555553
2017-01-13 02:00:00,-1130.4876338888898
2017-01-13 03:00:00,-595.4378405555544
2017-01-13 04:00:00,-196.98967055555477
2017-01-13 05:00:00,616.2433233333322
2017-01-13 06:00:00,1414.2908355555555
2017-01-13 07:00:00,-739.3245338888846
2017-01-13 08:00:00,77.0801027777743
2017-01-13 09:00:00,2101.920419444443
2017-01-13 10:00:00,1996.0195305555535
2017-01-13 11:00:00,1506.0763911111135
2017-01-13 12:00:00,190.5230088888893
2017-01-13 13:00:00,-69.26587833333178
2017-01-13 14:00:00,-330.84758000000147
2017-01-13 15:00:00,-309.73206388888866
2017-01-13 16:00:00,-211.490628333333
2017-01-13 17:00:00,4055.5110427777763
2017-01-13 18:00:00,4781.025423888888
2017-01-13 19:00:00,-44.66410388888471
2017-01-13 20:00:00,-262.341049444447
2017-01-13 21:00:00,-1217.0726361111156
2017-01-13 22:00:00,-2293.7892722222205
2017-01-13 23:00:00,-3676.655432777774
2017-01-14 00:00:00,-3235.5223416666668
2017-01-14 01:00:00,-2546.301342222225
2017-01-14 02:00:00,-1258.7153094444438
2017-01-14 03:00:00,-560.2329577777746
2017-01-14 04:00:00,-159.61898277777982
2017-01-14 05:00:00,511.3730533333346
2017-01-14 06:00:00,1195.539018888885
2017-01-14 07:00:00,-1739.925466111108
2017-01-14 08:00:00,736.5556983333336
2017-01-14 09:00:00,2704.5233611111107
2017-01-14 10:00:00,2563.2203055555547
2017-01-14 11:00:00,1349.0146883333364
2017-01-14 12:00:00,504.41299333333154
2017-01-14 13:00:00,44.69648444444465
2017-01-14 14:00:00,-694.7810338888848
2017-01-14 15:00:00,-592.1789166666713
2017-01-14 16:00:00,-273.10033055555687
2017-01-14 17:00:00,3536.8651400000017
2017-01-14 18:00:00,5062.133733888888
2017-01-14 19:00:00,-11.109380555557436
2017-01-14 20:00:00,-340.75526055555383
2017-01-14 21:00:00,-1218.1403727777797
2017-01-14 22:00:00,-2058.8479872222197
2017-01-14 23:00:00,-4576.4604461111085
2017-01-15 00:00:00,-2543.0666877777803
2017-01-15 01:00:00,-2432.077695
2017-01-15 02:00:00,-1493.0560000000005
2017-01-15 03:00:00,-650.2158927777764
2017-01-15 04:00:00,-383.7497966666688
2017-01-15 05:00:00,295.006979444448
2017-01-15 06:00:00,872.540556666665
2017-01-15 07:00:00,-2540.016950555557
2017-01-15 08:00:00,310.086077777778
2017-01-15 09:00:00,2264.658463888889
2017-01-15 10:00:00,2919.9027961111096
2017-01-15 11:00:00,1740.092485000001
2017-01-15 12:00:00,853.7035950000027
2017-01-15 13:00:00,337.2514511111076
2017-01-15 14:00:00,-208.21216555555293
2017-01-15 15:00:00,-602.9971266666689
2017-01-15 16:00:00,-555.4583911111113
2017-01-15 17:00:00,3355.9791038888907
2017-01-15 18:00:00,5446.26486722222
2017-01-15 19:00:00,649.0995905555574
2017-01-15 20:00:00,351.72085444444383
2017-01-15 21:00:00,-986.2239755555529
2017-01-15 22:00:00,-2257.400986666671
2017-01-15 23:00:00,-3897.2525027777738
2017-01-16 00:00:00,-3967.9103433333366
2017-01-16 01:00:00,-2863.016927222223
2017-01-16 02:00:00,-1143.8554188888866
2017-01-16 03:00:00,-335.99849222222474
2017-01-16 04:00:00,270.62393388888995
2017-01-16 05:00:00,995.3283911111102
2017-01-16 06:00:00,1291.9340716666702
2017-01-16 07:00:00,-404.13948000000164
2017-01-16 08:00:00,189.07946333333166
2017-01-16 09:00:00,2316.01414166667
2017-01-16 10:00:00,2108.0988327777777
2017-01-16 11:00:00,1405.293881111109
2017-01-16 12:00:00,708.7738900000004
2017-01-16 13:00:00,-68.11210888889036
2017-01-16 14:00:00,-425.4165288888871
2017-01-16 15:00:00,-344.65351999999984
2017-01-16 16:00:00,-511.52775611111065
2017-01-16 17:00:00,3508.4106738888913
2017-01-16 18:00:00,5434.59889055555
2017-01-16 19:00:00,-262.72659999999814
2017-01-16 20:00:00,-157.19008611110985
2017-01-16 21:00:00,-1746.910490000002
2017-01-16 22:00:00,-2286.7918294444426
2017-01-16 23:00:00,-3806.0755966666657
2017-01-17 00:00:00,-3546.863699444446
2017-01-17 01:00:00,-2069.678486111112
2017-01-17 02:00:00,-1095.0384461111098
2017-01-17 03:00:00,-396.4941038888901
2017-01-17 04:00:00,-268.03470722221937
2017-01-17 05:00:00,597.2294133333326
2017-01-17 06:00:00,1440.8006422222206
2017-01-17 07:00:00,-480.2448244444422
2017-01-17 08:00:00,153.7563072222183
2017-01-17 09:00:00,2275.2405338888893
2017-01-17 10:00:00,1941.2527561111092
2017-01-17 11:00:00,1273.635406111116
2017-01-17 12:00:00,834.8209883333329
2017-01-17 13:00:00,-260.44636000000173
2017-01-17 14:00:00,-493.6950983333336
2017-01-17 15:00:00,101.89210666666622
2017-01-17 16:00:00,-461.2699438888849
2017-01-17 17:00:00,3259.6505155555496
2017-01-17 18:00:00,5832.906509444449
2017-01-17 19:00:00,-0.19026722222042736
2017-01-17 20:00:00,-117.96301444444907
2017-01-17 21:00:00,-1270.7416088888858
2017-01-17 22:00:00,-3124.477230555556
2017-01-17 23:00:00,-4059.5880522222214
2017-01-18 00:00:00,-3395.125913888889
2017-01-18 01:00:00,-2248.431597777777
2017-01-18 02:00:00,-1104.039913333334
2017-01-18 03:00:00,-471.93483555555576
2017-01-18 04:00:00,-207.19312333333437
2017-01-18 05:00:00,527.7437627777763
2017-01-18 06:00:00,1567.6129405555585
2017-01-18 07:00:00,-515.9576061111111
2017-01-18 08:00:00,936.5998822222209
2017-01-18 09:00:00,2600.5896455555558
2017-01-18 10:00:00,2652.455628333337
2017-01-18 11:00:00,1747.1084583333322
2017-01-18 12:00:00,862.2719311111105
2017-01-18 13:00:00,371.176508888886
2017-01-18 14:00:00,-68.79149944444362
2017-01-18 15:00:00,33.01815722222091
2017-01-18 16:00:00,-55.27465833332826
2017-01-18 17:00:00,2724.9515861111067
2017-01-18 18:00:00,4284.040126111107
2017-01-18 19:00:00,-163.37192333333223
2017-01-18 20:00:00,-938.6119483333314
2017-01-18 21:00:00,-1801.2712588888899
2017-01-18 22:00:00,-2900.7183983333343
2017-01-18 23:00:00,-4428.786571111108
2017-01-19 00:00:00,-3425.9634027777793
2017-01-19 01:00:00,-2168.2054166666676
2017-01-19 02:00:00,-1191.5761283333304
2017-01-19 03:00:00,-452.3694827777799
2017-01-19 04:00:00,-267.6129672222214
2017-01-19 05:00:00,548.1839777777768
2017-01-19 06:00:00,1325.0931877777803
2017-01-19 07:00:00,-538.609445555554
2017-01-19 08:00:00,533.9312049999971
2017-01-19 09:00:00,2251.1584511111105
2017-01-19 10:00:00,2287.6752905555586
2017-01-19 11:00:00,1673.942154444445
2017-01-19 12:00:00,884.668301111109
2017-01-19 13:00:00,171.11115611111381
2017-01-19 14:00:00,-85.80576666667184
2017-01-19 15:00:00,229.4874694444443
2017-01-19 16:00:00,-274.09514388888783
2017-01-19 17:00:00,3327.27153888889
2017-01-19 18:00:00,5136.991978888887
2017-01-19 19:00:00,-90.24265611110604
2017-01-19 20:00:00,-11.189594444447721
2017-01-19 21:00:00,-1353.210593888889
2017-01-19 22:00:00,-2839.1530944444457
2017-01-19 23:00:00,-4280.0221155555555
2017-01-20 00:00:00,-4005.0298105555557
2017-01-20 01:00:00,-2600.294107777776
2017-01-20 02:00:00,-1335.988760555556
2017-01-20 03:00:00,-635.7557755555572
2017-01-20 04:00:00,-162.95425666666415
2017-01-20 05:00:00,461.58111888888743
2017-01-20 06:00:00,1322.8914733333331
2017-01-20 07:00:00,-912.837787222219
2017-01-20 08:00:00,622.1013666666622
2017-01-20 09:00:00,2480.7942033333384
2017-01-20 10:00:00,2333.185719444442
2017-01-20 11:00:00,1649.5843800000002
2017-01-20 12:00:00,82.4775033333317
2017-01-20 13:00:00,379.4609838888937
2017-01-20 14:00:00,-197.62988722222508
2017-01-20 15:00:00,-595.0226088888885
2017-01-20 16:00:00,-922.8938455555581
2017-01-20 17:00:00,2741.6471083333345
2017-01-20 18:00:00,6150.509053888887
2017-01-20 19:00:00,394.18187777778076
2017-01-20 20:00:00,-89.38717777777856
2017-01-20 21:00:00,-5.357202222221531
2017-01-20 22:00:00,-2283.127470555559
2017-01-20 23:00:00,-4087.914789444443
2017-01-21 00:00:00,-4082.002811666669
2017-01-21 01:00:00,-2736.189861666662
2017-01-21 02:00:00,-1414.1599961111133
2017-01-21 03:00:00,-673.7006238888862
2017-01-21 04:00:00,-331.7635344444461
2017-01-21 05:00:00,463.22402888888973
2017-01-21 06:00:00,930.0006749999993
2017-01-21 07:00:00,-1868.181562222222
2017-01-21 08:00:00,889.8534827777785
2017-01-21 09:00:00,3018.524151111109
2017-01-21 10:00:00,2590.385185000003
2017-01-21 11:00:00,1586.820324999997
2017-01-21 12:00:00,466.3414755555568
2017-01-21 13:00:00,164.3919194444461
2017-01-21 14:00:00,-369.08795388888757
2017-01-21 15:00:00,-406.7866366666676
2017-01-21 16:00:00,-613.9613794444449
2017-01-21 17:00:00,2739.8014844444406
2017-01-21 18:00:00,6358.784103333339
2017-01-21 19:00:00,304.3272033333269
2017-01-21 20:00:00,-203.7344777777762
2017-01-21 21:00:00,-1191.2784883333297
2017-01-21 22:00:00,-2189.2820238888926
2017-01-21 23:00:00,-3381.3459744444444
2017-01-22 00:00:00,-4240.550175555556
2017-01-22 01:00:00,-2770.2102922222184
2017-01-22 02:00:00,-1782.2900822222255
2017-01-22 03:00:00,-748.880568888886
2017-01-22 04:00:00,-536.0286877777799
2017-01-22 05:00:00,339.36627666666755
2017-01-22 06:00:00,660.4971722222217
2017-01-22 07:00:00,-2788.0761610555546
2017-01-22 08:00:00,593.2826047222206
2017-01-22 09:00:00,2379.0991052222234
2017-01-22 10:00:00,2694.5725694444445
2017-01-22 11:00:00,1818.4442572222215
2017-01-22 12:00:00,653.9822411111127
2017-01-22 13:00:00,627.6411944444408
2017-01-22 14:00:00,-274.60581222222027
2017-01-22 15:00:00,-540.7987716666685
2017-01-22 16:00:00,-770.4001283333309
2017-01-22 17:00:00,2691.410412777779
2017-01-22 18:00:00,6505.861204444445
2017-01-22 19:00:00,703.4441588888876
2017-01-22 20:00:00,519.0362505555531
2017-01-22 21:00:00,-767.3033294444431
2017-01-22 22:00:00,-2301.45443888889
2017-01-22 23:00:00,-4183.82956111111
2017-01-23 00:00:00,-3843.401955000001
2017-01-23 01:00:00,-2330.838943888888
2017-01-23 02:00:00,-1174.3644233333325
2017-01-23 03:00:00,-609.7676855555546
2017-01-23 04:00:00,-86.89437277778052
2017-01-23 05:00:00,528.9437800000014
2017-01-23 06:00:00,1302.2089533333346
2017-01-23 07:00:00,-1218.092366111112
2017-01-23 08:00:00,871.9651400000002
2017-01-23 09:00:00,2393.513547222221
2017-01-23 10:00:00,2394.0647705555566
2017-01-23 11:00:00,1692.0480949999983
2017-01-23 12:00:00,989.4245016666682
2017-01-23 13:00:00,-57.79818666666688
2017-01-23 14:00:00,-351.586984444446
2017-01-23 15:00:00,-528.5321838888922
2017-01-23 16:00:00,-231.41748499999812
2017-01-23 17:00:00,2856.1714594444456
2017-01-23 18:00:00,5606.762094444446
2017-01-23 19:00:00,59.71202611111221
2017-01-23 20:00:00,6.501359999998385
2017-01-23 21:00:00,-1021.2885750000023
2017-01-23 22:00:00,-2802.4244899999976
2017-01-23 23:00:00,-4169.452001111109
2017-01-24 00:00:00,-3678.7156327777775
2017-01-24 01:00:00,-2526.7204850000053
2017-01-24 02:00:00,-1192.9950288888867
2017-01-24 03:00:00,-558.285381111109
2017-01-24 04:00:00,-150.88767055555581
2017-01-24 05:00:00,626.202730555553
2017-01-24 06:00:00,1224.3707594444459
2017-01-24 07:00:00,-1733.1078416666678
2017-01-24 08:00:00,1053.9870966666676
2017-01-24 09:00:00,2575.4079761111097
2017-01-24 10:00:00,1651.9165805555604
2017-01-24 11:00:00,679.6675833333284
2017-01-24 12:00:00,807.2261599999983
2017-01-24 13:00:00,320.7511838888968
2017-01-24 14:00:00,137.01537388888391
2017-01-24 15:00:00,282.5912466666632
2017-01-24 16:00:00,-753.2913955555487
2017-01-24 17:00:00,2671.6103799999983
2017-01-24 18:00:00,6100.955558333331
2017-01-24 19:00:00,-255.07597555555913
2017-01-24 20:00:00,-51.92222388888331
2017-01-24 21:00:00,-358.59193722222335
2017-01-24 22:00:00,-2454.5858100000005
2017-01-24 23:00:00,-4389.178878888888
2017-01-25 00:00:00,-3684.666360555555
2017-01-25 01:00:00,-2498.715432222223
2017-01-25 02:00:00,-1362.890571111111
2017-01-25 03:00:00,-376.58662444444417
2017-01-25 04:00:00,-146.1606900000006
2017-01-25 05:00:00,548.3349361111104
2017-01-25 06:00:00,1294.7881472222252
2017-01-25 07:00:00,-1771.3800783333354
2017-01-25 08:00:00,930.1968516666675
2017-01-25 09:00:00,2663.713812777776
2017-01-25 10:00:00,2299.7452650000014
2017-01-25 11:00:00,1667.775917777777
2017-01-25 12:00:00,632.0957733333307
2017-01-25 13:00:00,22.186066111113178
2017-01-25 14:00:00,-332.4905872222189
2017-01-25 15:00:00,-439.0106122222205
2017-01-25 16:00:00,-671.878227222227
2017-01-25 17:00:00,2610.385412222222
2017-01-25 18:00:00,6158.60344111111
2017-01-25 19:00:00,171.04074944444437
2017-01-25 20:00:00,-23.114594444443355
2017-01-25 21:00:00,-1011.6599144444444
2017-01-25 22:00:00,-2359.3181272222173
2017-01-25 23:00:00,-4283.765417777784
2017-01-26 00:00:00,-3625.1555344444387
2017-01-26 01:00:00,-2422.6617900000056
2017-01-26 02:00:00,-1332.5149694444444
2017-01-26 03:00:00,-509.2041866666659
2017-01-26 04:00:00,-236.90563111110896
2017-01-26 05:00:00,687.0451388888869
2017-01-26 06:00:00,989.603350555557
2017-01-26 07:00:00,-1652.9244849999995
2017-01-26 08:00:00,940.3926261111119
2017-01-26 09:00:00,2812.5596949999963
2017-01-26 10:00:00,2396.467779444447
2017-01-26 11:00:00,1792.9413188888866
2017-01-26 12:00:00,600.2040927777816
2017-01-26 13:00:00,-195.5079166666692
2017-01-26 14:00:00,-435.0844833333358
2017-01-26 15:00:00,161.86320944444742
2017-01-26 16:00:00,70.08743611110913
2017-01-26 17:00:00,2624.8971827777787
2017-01-26 18:00:00,5557.452648888891
2017-01-26 19:00:00,-87.84906277777918
2017-01-26 20:00:00,33.439941111108055
2017-01-26 21:00:00,-1387.2191583333297
2017-01-26 22:00:00,-2621.133117777783
2017-01-26 23:00:00,-3861.6043766666626
2017-01-27 00:00:00,-3856.422700555555
2017-01-27 01:00:00,-2491.2426561111097
2017-01-27 02:00:00,-1254.615749444445
2017-01-27 03:00:00,-647.0057116666685
2017-01-27 04:00:00,-188.74092722222122
2017-01-27 05:00:00,538.5972938888881
2017-01-27 06:00:00,752.895655555556
2017-01-27 07:00:00,-1386.9364550000028
2017-01-27 08:00:00,1105.6598316666677
2017-01-27 09:00:00,3082.591547777778
2017-01-27 10:00:00,2405.5763511111145
2017-01-27 11:00:00,1477.0343588888863
2017-01-27 12:00:00,-81.22141722222295
2017-01-27 13:00:00,527.6273544444448
2017-01-27 14:00:00,-392.28484388889046
2017-01-27 15:00:00,-233.40792999999758
2017-01-27 16:00:00,-1.8114772222215834
